Row Labels,Monetory,Frequency,Max of InvoiceDate,Current Date,Recency,Monetory Score,Frequency Score,Recency Score,RFM ,RFM Score,Segment Name,,,,
15949,364.72,19,23-11-2011,09-12-2011,16,3,2,8,13,4,At Risk/ Need Attention,,,,
15950,1705.26,103,08-12-2011,09-12-2011,1,7,7,10,24,8,Top Customer,,,,
15951,669.57,43,08-12-2011,09-12-2011,1,5,5,10,20,7,Loyal customer,,,,
15952,806.57,91,06-11-2011,09-12-2011,33,5,7,6,18,6,Loyal customer,,,,
15953,1634.53,103,24-11-2011,09-12-2011,15,7,7,8,22,7,Loyal customer,,,,
15955,4389.81,185,15-11-2011,09-12-2011,24,9,8,7,24,8,Top Customer,,,,
15957,428.89,42,08-11-2011,09-12-2011,31,3,4,7,14,4,At Risk/ Need Attention,,,,
15958,104.35,7,26-09-2011,09-12-2011,74,0,0,4,4,0,immediate Attention,,,,
15963,470.76,28,20-11-2011,09-12-2011,19,4,3,8,15,5,Loyal customer,,,,
15965,845.64,122,22-11-2011,09-12-2011,17,5,7,8,20,7,Loyal customer,,,,
15967,418.83,84,16-11-2011,09-12-2011,23,3,6,7,16,5,Loyal customer,,,,
15969,582.9,21,07-12-2011,09-12-2011,2,4,2,10,16,5,Loyal customer,,,,
15970,314.1,11,09-02-2011,09-12-2011,303,2,1,1,4,0,immediate Attention,,,,
15971,4199.85,35,22-11-2011,09-12-2011,17,9,4,8,21,7,Loyal customer,,,,
15973,99.77,6,18-04-2011,09-12-2011,235,0,0,2,2,0,immediate Attention,,,,
15974,3429.55,177,31-10-2011,09-12-2011,39,8,8,6,22,7,Loyal customer,,,,
15975,371.01,24,16-09-2011,09-12-2011,84,3,3,4,10,3,At Risk/ Need Attention,,,,
15976,430.94,98,27-06-2011,09-12-2011,165,3,7,3,13,4,At Risk/ Need Attention,,,,
15977,1054.73,65,22-11-2011,09-12-2011,17,6,6,8,20,7,Loyal customer,,,,
15978,1098.78,49,23-09-2011,09-12-2011,77,6,5,4,15,5,Loyal customer,,,,
15980,2398.86,43,12-09-2011,09-12-2011,88,8,5,4,17,5,Loyal customer,,,,
15981,3408.48,97,15-11-2011,09-12-2011,24,8,7,7,22,7,Loyal customer,,,,
15983,1475.02,113,17-11-2011,09-12-2011,22,7,7,7,21,7,Loyal customer,,,,
15984,2816.97,275,07-12-2011,09-12-2011,2,8,9,10,27,9,Top Customer,,,,
15985,1037.42,38,08-08-2011,09-12-2011,123,6,4,3,13,4,At Risk/ Need Attention,,,,
15986,168.12,14,09-11-2011,09-12-2011,30,1,1,7,9,2,At Risk/ Need Attention,,,,
15987,1451.28,140,27-11-2011,09-12-2011,12,7,8,8,23,8,Top Customer,,,,
15988,158.03,27,20-11-2011,09-12-2011,19,1,3,8,12,3,At Risk/ Need Attention,,,,
15990,792.11,52,26-10-2011,09-12-2011,44,5,5,6,16,5,Loyal customer,,,,
15992,41.99,3,06-12-2011,09-12-2011,3,0,0,10,10,3,At Risk/ Need Attention,,,,
15993,2756.82,560,01-12-2011,09-12-2011,8,8,9,9,26,9,Top Customer,,,,
15994,427.07,35,16-10-2011,09-12-2011,54,3,4,5,12,3,At Risk/ Need Attention,,,,
15996,1044.78,131,12-09-2011,09-12-2011,88,6,8,4,18,6,Loyal customer,,,,
15998,3084.17,509,03-11-2011,09-12-2011,36,8,9,6,23,8,Top Customer,,,,
16000,12393.7,9,07-12-2011,09-12-2011,2,9,1,10,20,7,Loyal customer,,,,
16003,2735.37,103,10-11-2011,09-12-2011,29,8,7,7,22,7,Loyal customer,,,,
16005,615.39,218,27-11-2011,09-12-2011,12,4,9,8,21,7,Loyal customer,,,,
16006,101.4,8,12-05-2011,09-12-2011,211,0,1,2,3,0,immediate Attention,,,,
16007,1701.94,385,23-10-2011,09-12-2011,47,7,9,6,22,7,Loyal customer,,,,
16008,478.78,33,16-11-2011,09-12-2011,23,4,4,7,15,5,Loyal customer,,,,
16009,992.71,90,17-11-2011,09-12-2011,22,6,7,7,20,7,Loyal customer,,,,
16010,407.5,86,08-04-2011,09-12-2011,245,3,7,2,12,3,At Risk/ Need Attention,,,,
16011,3362.71,212,01-12-2011,09-12-2011,8,8,8,9,25,8,Top Customer,,,,
16012,1415.29,94,04-11-2011,09-12-2011,35,7,7,6,20,7,Loyal customer,,,,
16013,33366.25,151,06-12-2011,09-12-2011,3,9,8,10,27,9,Top Customer,,,,
16014,653.13,148,04-11-2011,09-12-2011,35,5,8,6,19,6,Loyal customer,,,,
16015,690.54,184,06-12-2011,09-12-2011,3,5,8,10,23,8,Top Customer,,,,
16016,1483.31,237,06-12-2011,09-12-2011,3,7,9,10,26,9,Top Customer,,,,
16017,211.88,32,23-10-2011,09-12-2011,47,1,4,6,11,3,At Risk/ Need Attention,,,,
16018,408.9,28,31-10-2011,09-12-2011,39,3,3,6,12,3,At Risk/ Need Attention,,,,
16019,3450.24,165,08-12-2011,09-12-2011,1,8,8,10,26,9,Top Customer,,,,
16020,851.01,46,23-11-2011,09-12-2011,16,5,5,8,18,6,Loyal customer,,,,
16022,628.28,76,24-03-2011,09-12-2011,260,4,6,2,12,3,At Risk/ Need Attention,,,,
16023,719.81,101,24-10-2011,09-12-2011,46,5,7,6,18,6,Loyal customer,,,,
16024,251.24,64,27-11-2011,09-12-2011,12,2,6,8,16,5,Loyal customer,,,,
16025,439.66,28,10-11-2011,09-12-2011,29,3,3,7,13,4,At Risk/ Need Attention,,,,
16026,236.09,32,27-10-2011,09-12-2011,43,2,4,6,12,3,At Risk/ Need Attention,,,,
16027,852.12,17,09-09-2011,09-12-2011,91,5,2,4,11,3,At Risk/ Need Attention,,,,
16029,50992.61,274,01-11-2011,09-12-2011,38,9,9,6,24,8,Top Customer,,,,
16030,331.24,29,03-02-2011,09-12-2011,309,2,3,1,6,1,At Risk/ Need Attention,,,,
16031,548.94,100,08-09-2011,09-12-2011,92,4,7,4,15,5,Loyal customer,,,,
16033,8727.61,1152,04-12-2011,09-12-2011,5,9,9,9,27,9,Top Customer,,,,
16034,437.7,22,27-05-2011,09-12-2011,196,3,3,2,8,2,At Risk/ Need Attention,,,,
16036,758.92,55,13-09-2011,09-12-2011,87,5,5,4,14,4,At Risk/ Need Attention,,,,
16037,855.02,39,15-03-2011,09-12-2011,269,5,4,1,10,3,At Risk/ Need Attention,,,,
16038,454.33,28,02-12-2011,09-12-2011,7,3,3,9,15,5,Loyal customer,,,,
16040,1313.55,65,05-10-2011,09-12-2011,65,7,6,5,18,6,Loyal customer,,,,
16041,3166.4,6,09-11-2011,09-12-2011,30,8,0,7,15,5,Loyal customer,,,,
16042,1147.37,75,17-11-2011,09-12-2011,22,6,6,7,19,6,Loyal customer,,,,
16043,773.99,39,02-11-2011,09-12-2011,37,5,4,6,15,5,Loyal customer,,,,
16045,1340.7,83,12-08-2011,09-12-2011,119,7,6,3,16,5,Loyal customer,,,,
16048,243.69,9,15-09-2011,09-12-2011,85,2,1,4,7,1,At Risk/ Need Attention,,,,
16049,1111.79,312,30-10-2011,09-12-2011,40,6,9,6,21,7,Loyal customer,,,,
16050,137.9,10,19-06-2011,09-12-2011,173,0,1,3,4,0,immediate Attention,,,,
16052,362.06,34,16-10-2011,09-12-2011,54,3,4,5,12,3,At Risk/ Need Attention,,,,
16053,1511.95,84,07-11-2011,09-12-2011,32,7,6,6,19,6,Loyal customer,,,,
16054,783.9,70,17-07-2011,09-12-2011,145,5,6,3,14,4,At Risk/ Need Attention,,,,
16055,134.8,8,03-05-2011,09-12-2011,220,0,1,2,3,0,immediate Attention,,,,
16056,664.85,68,25-10-2011,09-12-2011,45,5,6,6,17,5,Loyal customer,,,,
16057,2140.22,134,05-12-2011,09-12-2011,4,8,8,10,26,9,Top Customer,,,,
16059,1459.86,180,05-10-2011,09-12-2011,65,7,8,5,20,7,Loyal customer,,,,
16061,-29.95,1,15-03-2011,09-12-2011,269,0,0,1,1,0,immediate Attention,,,,
16062,1153.62,64,30-11-2011,09-12-2011,9,6,6,9,21,7,Loyal customer,,,,
16063,335.32,23,24-03-2011,09-12-2011,260,2,3,2,7,1,At Risk/ Need Attention,,,,
16065,372.09,74,09-12-2010,09-12-2011,365,3,6,1,10,3,At Risk/ Need Attention,,,,
16066,1521.87,102,23-11-2011,09-12-2011,16,7,7,8,22,7,Loyal customer,,,,
16070,852.15,33,17-11-2011,09-12-2011,22,5,4,7,16,5,Loyal customer,,,,
16071,326.24,21,26-10-2011,09-12-2011,44,2,2,6,10,3,At Risk/ Need Attention,,,,
16072,584.32,23,24-02-2011,09-12-2011,288,4,3,1,8,2,At Risk/ Need Attention,,,,
16073,94.35,2,21-02-2011,09-12-2011,291,0,0,1,1,0,immediate Attention,,,,
16076,2173.53,131,06-12-2011,09-12-2011,3,8,8,10,26,9,Top Customer,,,,
16078,79.2,1,01-03-2011,09-12-2011,283,0,0,1,1,0,immediate Attention,,,,
16079,1352,21,23-11-2011,09-12-2011,16,7,2,8,17,5,Loyal customer,,,,
16080,176.6,11,19-09-2011,09-12-2011,81,1,1,4,6,1,At Risk/ Need Attention,,,,
16081,2806.9,227,14-10-2011,09-12-2011,56,8,9,5,22,7,Loyal customer,,,,
16083,1317.62,31,31-08-2011,09-12-2011,100,7,4,4,15,5,Loyal customer,,,,
16084,436.18,38,13-02-2011,09-12-2011,299,3,4,1,8,2,At Risk/ Need Attention,,,,
16085,981.51,167,16-11-2011,09-12-2011,23,6,8,7,21,7,Loyal customer,,,,
16086,1119.31,40,11-10-2011,09-12-2011,59,6,4,5,15,5,Loyal customer,,,,
16091,315.06,18,08-07-2011,09-12-2011,154,2,2,3,7,1,At Risk/ Need Attention,,,,
16092,779.36,53,02-09-2011,09-12-2011,98,5,5,4,14,4,At Risk/ Need Attention,,,,
16093,17,1,25-08-2011,09-12-2011,106,0,0,4,4,0,immediate Attention,,,,
16094,1041.83,67,28-11-2011,09-12-2011,11,6,6,9,21,7,Loyal customer,,,,
16096,320.62,12,20-03-2011,09-12-2011,264,2,1,1,4,0,immediate Attention,,,,
16097,185.05,10,13-04-2011,09-12-2011,240,1,1,2,4,0,immediate Attention,,,,
16098,2005.63,67,13-09-2011,09-12-2011,87,8,6,4,18,6,Loyal customer,,,,
16099,731.9,39,20-10-2011,09-12-2011,50,5,4,6,15,5,Loyal customer,,,,
16101,1245.96,83,30-11-2011,09-12-2011,9,6,6,9,21,7,Loyal customer,,,,
16102,1842.14,57,28-10-2011,09-12-2011,42,7,5,6,18,6,Loyal customer,,,,
16103,1429.64,48,02-12-2011,09-12-2011,7,7,5,9,21,7,Loyal customer,,,,
16104,302.36,29,09-10-2011,09-12-2011,61,2,3,5,10,3,At Risk/ Need Attention,,,,
16105,336.96,13,05-04-2011,09-12-2011,248,2,1,2,5,0,immediate Attention,,,,
16106,108.38,6,05-10-2011,09-12-2011,65,0,0,5,5,0,immediate Attention,,,,
16107,3204.16,31,22-11-2011,09-12-2011,17,8,4,8,20,7,Loyal customer,,,,
16108,816.1,49,16-09-2011,09-12-2011,84,5,5,4,14,4,At Risk/ Need Attention,,,,
16109,611.88,18,05-05-2011,09-12-2011,218,4,2,2,8,2,At Risk/ Need Attention,,,,
16110,1337.48,354,25-10-2011,09-12-2011,45,7,9,6,22,7,Loyal customer,,,,
16112,195.74,16,19-07-2011,09-12-2011,143,1,2,3,6,1,At Risk/ Need Attention,,,,
16113,161.38,30,09-06-2011,09-12-2011,183,1,4,2,7,1,At Risk/ Need Attention,,,,
16114,135.75,8,22-06-2011,09-12-2011,170,0,1,3,4,0,immediate Attention,,,,
16115,1667.97,284,30-11-2011,09-12-2011,9,7,9,9,25,8,Top Customer,,,,
16116,592.88,35,18-05-2011,09-12-2011,205,4,4,2,10,3,At Risk/ Need Attention,,,,
16117,232.21,30,03-06-2011,09-12-2011,189,1,4,2,7,1,At Risk/ Need Attention,,,,
16119,423.36,16,01-12-2011,09-12-2011,8,3,2,9,14,4,At Risk/ Need Attention,,,,
16120,1294.14,32,11-10-2011,09-12-2011,59,6,4,5,15,5,Loyal customer,,,,
16121,867.11,212,13-10-2011,09-12-2011,57,5,8,5,18,6,Loyal customer,,,,
16122,684.42,38,27-09-2011,09-12-2011,73,5,4,4,13,4,At Risk/ Need Attention,,,,
16123,307.78,16,19-10-2011,09-12-2011,51,2,2,5,9,2,At Risk/ Need Attention,,,,
16124,187.15,16,27-01-2011,09-12-2011,316,1,2,1,4,0,immediate Attention,,,,
16125,289.35,13,07-12-2010,09-12-2011,367,2,1,1,4,0,immediate Attention,,,,
16126,6287.77,117,10-11-2011,09-12-2011,29,9,7,7,23,8,Top Customer,,,,
16127,656.25,40,31-10-2011,09-12-2011,39,5,4,6,15,5,Loyal customer,,,,
16128,1880.22,89,22-11-2011,09-12-2011,17,7,7,8,22,7,Loyal customer,,,,
16131,3506.54,78,19-10-2011,09-12-2011,51,9,6,5,20,7,Loyal customer,,,,
16133,14305.66,365,06-12-2011,09-12-2011,3,9,9,10,28,9,Top Customer,,,,
16134,603.69,38,18-11-2011,09-12-2011,21,4,4,8,16,5,Loyal customer,,,,
16135,517.55,21,22-03-2011,09-12-2011,262,4,2,2,8,2,At Risk/ Need Attention,,,,
16136,709.38,37,11-10-2011,09-12-2011,59,5,4,5,14,4,At Risk/ Need Attention,,,,
16138,-7.95,1,06-12-2010,09-12-2011,368,0,0,1,1,0,immediate Attention,,,,
16139,635.41,31,21-11-2011,09-12-2011,18,4,4,8,16,5,Loyal customer,,,,
16140,703.77,37,18-10-2011,09-12-2011,52,5,4,5,14,4,At Risk/ Need Attention,,,,
16141,620.4,30,12-09-2011,09-12-2011,88,4,4,4,12,3,At Risk/ Need Attention,,,,
16142,535.34,37,04-04-2011,09-12-2011,249,4,4,2,10,3,At Risk/ Need Attention,,,,
16143,2419.84,118,06-12-2011,09-12-2011,3,8,7,10,25,8,Top Customer,,,,
16144,175.2,1,07-04-2011,09-12-2011,246,1,0,2,3,0,immediate Attention,,,,
16145,3741.98,237,01-12-2011,09-12-2011,8,9,9,9,27,9,Top Customer,,,,
16146,734.13,29,05-07-2011,09-12-2011,157,5,3,3,11,3,At Risk/ Need Attention,,,,
16147,375,22,29-07-2011,09-12-2011,133,3,3,3,9,2,At Risk/ Need Attention,,,,
16148,76.32,1,16-02-2011,09-12-2011,296,0,0,1,1,0,immediate Attention,,,,
16149,280.52,18,05-12-2011,09-12-2011,4,2,2,10,14,4,At Risk/ Need Attention,,,,
16150,1906.07,136,01-11-2011,09-12-2011,38,7,8,6,21,7,Loyal customer,,,,
16152,1829.04,29,16-03-2011,09-12-2011,268,7,3,1,11,3,At Risk/ Need Attention,,,,
16153,1824.23,89,21-10-2011,09-12-2011,49,7,7,6,20,7,Loyal customer,,,,
16156,3024.62,139,01-12-2011,09-12-2011,8,8,8,9,25,8,Top Customer,,,,
16157,644.24,19,24-11-2011,09-12-2011,15,4,2,8,14,4,At Risk/ Need Attention,,,,
16159,348.2,14,03-03-2011,09-12-2011,281,3,1,1,5,0,immediate Attention,,,,
16160,1009.45,22,06-10-2011,09-12-2011,64,6,3,5,14,4,At Risk/ Need Attention,,,,
16161,5352.97,502,08-12-2011,09-12-2011,1,9,9,10,28,9,Top Customer,,,,
16162,37.4,2,01-04-2011,09-12-2011,252,0,0,2,2,0,immediate Attention,,,,
16163,441.6,7,28-04-2011,09-12-2011,225,3,0,2,5,0,immediate Attention,,,,
16164,802.53,35,22-11-2011,09-12-2011,17,5,4,8,17,5,Loyal customer,,,,
16168,3770.6,99,29-11-2011,09-12-2011,10,9,7,9,25,8,Top Customer,,,,
16169,1822.97,85,01-12-2011,09-12-2011,8,7,6,9,22,7,Loyal customer,,,,
16170,1880.42,127,20-10-2011,09-12-2011,50,7,8,6,21,7,Loyal customer,,,,
16171,73.2,3,11-10-2011,09-12-2011,59,0,0,5,5,0,immediate Attention,,,,
16172,1140.21,69,05-09-2011,09-12-2011,95,6,6,4,16,5,Loyal customer,,,,
16173,1406.57,87,24-11-2011,09-12-2011,15,7,7,8,22,7,Loyal customer,,,,
16174,1009.55,23,05-08-2011,09-12-2011,126,6,3,3,12,3,At Risk/ Need Attention,,,,
16175,1037.59,58,06-09-2011,09-12-2011,94,6,5,4,15,5,Loyal customer,,,,
16177,331.95,15,20-10-2011,09-12-2011,50,2,2,6,10,3,At Risk/ Need Attention,,,,
16178,197.9,8,24-07-2011,09-12-2011,138,1,1,3,5,0,immediate Attention,,,,
16179,215.83,11,10-10-2011,09-12-2011,60,1,1,5,7,1,At Risk/ Need Attention,,,,
16180,10217.48,176,31-08-2011,09-12-2011,100,9,8,4,21,7,Loyal customer,,,,
16181,305.54,11,27-09-2011,09-12-2011,73,2,1,4,7,1,At Risk/ Need Attention,,,,
16182,6617.65,28,28-09-2011,09-12-2011,72,9,3,4,16,5,Loyal customer,,,,
16183,338.71,15,03-10-2011,09-12-2011,67,3,2,5,10,3,At Risk/ Need Attention,,,,
16184,1155.54,46,06-10-2011,09-12-2011,64,6,5,5,16,5,Loyal customer,,,,
16185,529.41,31,23-11-2011,09-12-2011,16,4,4,8,16,5,Loyal customer,,,,
16186,3991.94,219,17-11-2011,09-12-2011,22,9,9,7,25,8,Top Customer,,,,
16187,6841.24,297,08-11-2011,09-12-2011,31,9,9,7,25,8,Top Customer,,,,
16188,981.86,67,26-10-2011,09-12-2011,44,6,6,6,18,6,Loyal customer,,,,
16189,215.48,11,24-11-2011,09-12-2011,15,1,1,8,10,3,At Risk/ Need Attention,,,,
16190,215.08,6,30-10-2011,09-12-2011,40,1,0,6,7,1,At Risk/ Need Attention,,,,
16191,4913.32,151,07-12-2011,09-12-2011,2,9,8,10,27,9,Top Customer,,,,
16193,314.45,19,17-04-2011,09-12-2011,236,2,2,2,6,1,At Risk/ Need Attention,,,,
16198,400.681,15,25-09-2011,09-12-2011,75,3,2,4,9,2,At Risk/ Need Attention,,,,
16200,1080.62,179,05-12-2011,09-12-2011,4,6,8,10,24,8,Top Customer,,,,
16201,1821.52,115,06-12-2011,09-12-2011,3,7,7,10,24,8,Top Customer,,,,
16202,365.27,18,14-12-2010,09-12-2011,360,3,2,1,6,1,At Risk/ Need Attention,,,,
16203,589.15,36,12-10-2011,09-12-2011,58,4,4,5,13,4,At Risk/ Need Attention,,,,
16204,405.71,57,16-11-2011,09-12-2011,23,3,5,7,15,5,Loyal customer,,,,
16205,761.38,98,09-11-2011,09-12-2011,30,5,7,7,19,6,Loyal customer,,,,
16206,537.06,63,16-10-2011,09-12-2011,54,4,6,5,15,5,Loyal customer,,,,
16207,394.38,19,14-11-2011,09-12-2011,25,3,2,7,12,3,At Risk/ Need Attention,,,,
16208,664.26,66,26-10-2011,09-12-2011,44,5,6,6,17,5,Loyal customer,,,,
16209,2262.62,46,12-09-2011,09-12-2011,88,8,5,4,17,5,Loyal customer,,,,
16210,21086.3,123,08-12-2011,09-12-2011,1,9,7,10,26,9,Top Customer,,,,
16211,542.77,24,19-09-2011,09-12-2011,81,4,3,4,11,3,At Risk/ Need Attention,,,,
16212,681.19,43,20-11-2011,09-12-2011,19,5,5,8,18,6,Loyal customer,,,,
16213,159,6,22-09-2011,09-12-2011,78,1,0,4,5,0,immediate Attention,,,,
16214,1062.75,44,22-06-2011,09-12-2011,170,6,5,3,14,4,At Risk/ Need Attention,,,,
16215,242.35,14,20-09-2011,09-12-2011,80,2,1,4,7,1,At Risk/ Need Attention,,,,
16216,914.93,37,17-03-2011,09-12-2011,267,6,4,1,11,3,At Risk/ Need Attention,,,,
16217,259.39,19,18-04-2011,09-12-2011,235,2,2,2,6,1,At Risk/ Need Attention,,,,
16218,3054.87,90,10-11-2011,09-12-2011,29,8,7,7,22,7,Loyal customer,,,,
16221,864.86,97,03-11-2011,09-12-2011,36,5,7,6,18,6,Loyal customer,,,,
16222,846.72,137,25-01-2011,09-12-2011,318,5,8,1,14,4,At Risk/ Need Attention,,,,
16224,1295.3,96,13-10-2011,09-12-2011,57,6,7,5,18,6,Loyal customer,,,,
16225,1096.32,134,26-10-2011,09-12-2011,44,6,8,6,20,7,Loyal customer,,,,
16226,255.12,8,20-05-2011,09-12-2011,203,2,1,2,5,0,immediate Attention,,,,
16227,308.32,7,04-05-2011,09-12-2011,219,2,0,2,4,0,immediate Attention,,,,
16229,1010.6,47,13-09-2011,09-12-2011,87,6,5,4,15,5,Loyal customer,,,,
16230,542.03,35,03-06-2011,09-12-2011,189,4,4,2,10,3,At Risk/ Need Attention,,,,
16232,983.23,38,07-11-2011,09-12-2011,32,6,4,6,16,5,Loyal customer,,,,
16233,422.13,25,29-09-2011,09-12-2011,71,3,3,5,11,3,At Risk/ Need Attention,,,,
16235,858.41,48,30-10-2011,09-12-2011,40,5,5,6,16,5,Loyal customer,,,,
16236,432.2,20,22-09-2011,09-12-2011,78,3,2,4,9,2,At Risk/ Need Attention,,,,
16239,372.9,21,14-10-2011,09-12-2011,56,3,2,5,10,3,At Risk/ Need Attention,,,,
16240,3693.81,142,01-12-2011,09-12-2011,8,9,8,9,26,9,Top Customer,,,,
16241,2607.87,662,30-11-2011,09-12-2011,9,8,9,9,26,9,Top Customer,,,,
16242,3598.26,295,01-12-2011,09-12-2011,8,9,9,9,27,9,Top Customer,,,,
16243,409.1,51,06-11-2011,09-12-2011,33,3,5,6,14,4,At Risk/ Need Attention,,,,
16244,1522.75,91,12-05-2011,09-12-2011,211,7,7,2,16,5,Loyal customer,,,,
16245,1352.36,93,16-11-2011,09-12-2011,23,7,7,7,21,7,Loyal customer,,,,
16247,114.56,16,22-06-2011,09-12-2011,170,0,2,3,5,0,immediate Attention,,,,
16248,152.94,7,09-10-2011,09-12-2011,61,1,0,5,6,1,At Risk/ Need Attention,,,,
16249,1800.07,69,18-10-2011,09-12-2011,52,7,6,5,18,6,Loyal customer,,,,
16250,389.44,24,23-03-2011,09-12-2011,261,3,3,2,8,2,At Risk/ Need Attention,,,,
16252,-295.09,21,08-12-2010,09-12-2011,366,0,2,1,3,0,immediate Attention,,,,
16253,3665.62,124,08-11-2011,09-12-2011,31,9,7,7,23,8,Top Customer,,,,
16255,2609.3,274,23-11-2011,09-12-2011,16,8,9,8,25,8,Top Customer,,,,
16256,732.63,14,27-03-2011,09-12-2011,257,5,1,2,8,2,At Risk/ Need Attention,,,,
16257,46.95,2,16-06-2011,09-12-2011,176,0,0,3,3,0,immediate Attention,,,,
16258,5203.51,135,25-10-2011,09-12-2011,45,9,8,6,23,8,Top Customer,,,,
16260,1035.45,18,20-10-2011,09-12-2011,50,6,2,6,14,4,At Risk/ Need Attention,,,,
16261,746.83,124,22-11-2011,09-12-2011,17,5,7,8,20,7,Loyal customer,,,,
16262,-31.65,3,14-12-2010,09-12-2011,360,0,0,1,1,0,immediate Attention,,,,
16265,5423.15,260,30-11-2011,09-12-2011,9,9,9,9,27,9,Top Customer,,,,
16266,861.89,61,27-09-2011,09-12-2011,73,5,6,4,15,5,Loyal customer,,,,
16268,667.65,45,29-09-2011,09-12-2011,71,5,5,5,15,5,Loyal customer,,,,
16270,1141.24,54,21-12-2010,09-12-2011,353,6,5,1,12,3,At Risk/ Need Attention,,,,
16271,1423.29,134,07-12-2011,09-12-2011,2,7,8,10,25,8,Top Customer,,,,
16272,411.7,25,15-08-2011,09-12-2011,116,3,3,3,9,2,At Risk/ Need Attention,,,,
16274,357.95,67,01-12-2010,09-12-2011,373,3,6,1,10,3,At Risk/ Need Attention,,,,
16275,559.87,33,27-05-2011,09-12-2011,196,4,4,2,10,3,At Risk/ Need Attention,,,,
16276,810.6,6,16-06-2011,09-12-2011,176,5,0,3,8,2,At Risk/ Need Attention,,,,
16278,537.83,25,16-11-2011,09-12-2011,23,4,3,7,14,4,At Risk/ Need Attention,,,,
16279,1496.68,109,18-11-2011,09-12-2011,21,7,7,8,22,7,Loyal customer,,,,
16281,2062.06,17,28-09-2011,09-12-2011,72,8,2,4,14,4,At Risk/ Need Attention,,,,
16282,168.3,11,04-01-2011,09-12-2011,339,1,1,1,3,0,immediate Attention,,,,
16283,1531.51,168,04-12-2011,09-12-2011,5,7,8,9,24,8,Top Customer,,,,
16284,823.97,109,08-11-2011,09-12-2011,31,5,7,7,19,6,Loyal customer,,,,
16287,142.5,8,23-06-2011,09-12-2011,169,0,1,3,4,0,immediate Attention,,,,
16292,280.9,19,14-08-2011,09-12-2011,117,2,2,3,7,1,At Risk/ Need Attention,,,,
16293,2236.74,120,01-12-2011,09-12-2011,8,8,7,9,24,8,Top Customer,,,,
16295,1328.55,79,30-11-2011,09-12-2011,9,7,6,9,22,7,Loyal customer,,,,
16297,275.4,23,11-05-2011,09-12-2011,212,2,3,2,7,1,At Risk/ Need Attention,,,,
16298,598.2,27,17-11-2011,09-12-2011,22,4,3,7,14,4,At Risk/ Need Attention,,,,
16302,212.82,12,24-08-2011,09-12-2011,107,1,1,4,6,1,At Risk/ Need Attention,,,,
16303,5305.83,167,14-11-2011,09-12-2011,25,9,8,7,24,8,Top Customer,,,,
16305,361.22,22,24-07-2011,09-12-2011,138,3,3,3,9,2,At Risk/ Need Attention,,,,
16306,602.27,44,10-05-2011,09-12-2011,213,4,5,2,11,3,At Risk/ Need Attention,,,,
16308,2560,4,02-11-2011,09-12-2011,37,8,0,6,14,4,At Risk/ Need Attention,,,,
16309,686.67,44,09-09-2011,09-12-2011,91,5,5,4,14,4,At Risk/ Need Attention,,,,
16311,616.26,37,22-11-2011,09-12-2011,17,4,4,8,16,5,Loyal customer,,,,
16313,274.15,16,06-12-2011,09-12-2011,3,2,2,10,14,4,At Risk/ Need Attention,,,,
16315,226.37,14,13-01-2011,09-12-2011,330,1,1,1,3,0,immediate Attention,,,,
16316,2755.56,156,06-10-2011,09-12-2011,64,8,8,5,21,7,Loyal customer,,,,
16317,1341.65,69,12-08-2011,09-12-2011,119,7,6,3,16,5,Loyal customer,,,,
16318,328.15,19,04-11-2011,09-12-2011,35,2,2,6,10,3,At Risk/ Need Attention,,,,
16319,404.4,3,06-05-2011,09-12-2011,217,3,0,2,5,0,immediate Attention,,,,
16320,1038.46,56,20-06-2011,09-12-2011,172,6,5,3,14,4,At Risk/ Need Attention,,,,
16321,230.7,16,28-09-2011,09-12-2011,72,1,2,4,7,1,At Risk/ Need Attention,,,,
16322,326.75,37,08-12-2011,09-12-2011,1,2,4,10,16,5,Loyal customer,,,,
16323,207.5,1,27-05-2011,09-12-2011,196,1,0,2,3,0,immediate Attention,,,,
16324,428.68,118,03-08-2011,09-12-2011,128,3,7,3,13,4,At Risk/ Need Attention,,,,
16325,510.54,20,26-10-2011,09-12-2011,44,4,2,6,12,3,At Risk/ Need Attention,,,,
16326,3085.96,320,04-12-2011,09-12-2011,5,8,9,9,26,9,Top Customer,,,,
16327,3844.22,319,25-11-2011,09-12-2011,14,9,9,8,26,9,Top Customer,,,,
16330,242.21,41,22-11-2011,09-12-2011,17,2,4,8,14,4,At Risk/ Need Attention,,,,
16332,1583.2,154,11-11-2011,09-12-2011,28,7,8,7,22,7,Loyal customer,,,,
16333,26626.8,45,02-12-2011,09-12-2011,7,9,5,9,23,8,Top Customer,,,,
16337,151.05,10,03-11-2011,09-12-2011,36,1,1,6,8,2,At Risk/ Need Attention,,,,
16338,214.8,11,05-07-2011,09-12-2011,157,1,1,3,5,0,immediate Attention,,,,
16339,109.95,20,28-02-2011,09-12-2011,284,0,2,1,3,0,immediate Attention,,,,
16340,549.07,153,24-08-2011,09-12-2011,107,4,8,4,16,5,Loyal customer,,,,
16341,1959.38,84,15-11-2011,09-12-2011,24,7,6,7,20,7,Loyal customer,,,,
16342,322.41,15,25-09-2011,09-12-2011,75,2,2,4,8,2,At Risk/ Need Attention,,,,
16343,370.48,47,23-11-2011,09-12-2011,16,3,5,8,16,5,Loyal customer,,,,
16344,101.1,2,04-07-2011,09-12-2011,158,0,0,3,3,0,immediate Attention,,,,
